./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:265:26,./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:388:13,recv_external & recv_external,Cell of get_data and set_data are inconsistent.,1
./repo/./EmelyanenkoK/StorageProvider/main.func:117:26,./repo/./EmelyanenkoK/StorageProvider/main.func:125:9,recv_internal & recv_internal,Cell of get_data and set_data are inconsistent.,1
./repo/./EmelyanenkoK/nomination-contract/restricted-wallet/wallet.fc:115:22,./repo/./EmelyanenkoK/nomination-contract/restricted-wallet/wallet.fc:69:5,save_data & get_public_key,Cell of get_data and set_data are inconsistent.,1
./repo/./gridgentoo/reverse_ton/crypto/smartcont/config-code.fc:96:35,./repo/./gridgentoo/reverse_ton/crypto/smartcont/config-code.fc:7:24,set_conf_param & recv_external,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQCuatIi2Xuar9NH0cm9n-q_75axKBrX62llGj-LuW3tBank/dozator.fc:147:26,./contracts/./EQCuatIi2Xuar9NH0cm9n-q_75axKBrX62llGj-LuW3tBank/dozator.fc:130:26,recv_external & get_jwallet_address,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQCkysHy9d4KmcCn4orLKaWPajtQW2aptZVlJlQLZ7--BANK/dozator.fc:154:26,./contracts/./EQCkysHy9d4KmcCn4orLKaWPajtQW2aptZVlJlQLZ7--BANK/dozator.fc:73:30,recv_internal & get_jwallet_address,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQBYTuYbLf8INxFtD8tQeNk5ZLy-nAX9ahQbG_yl1qQ-GEMS/nft-marketplace-v2.fc:105:24,./contracts/./EQBYTuYbLf8INxFtD8tQeNk5ZLy-nAX9ahQbG_yl1qQ-GEMS/nft-marketplace-v2.fc:28:13,store_data & get_public_key,Cell of get_data and set_data are inconsistent.,1
./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-provider.fc:120:28,./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-provider.fc:128:17,recv_internal & recv_internal,Cell of get_data and set_data are inconsistent.,1
./repo/./thii/ton/tonlib-src/crypto/smartcont/elector-code.fc:1053:25,./repo/./thii/ton/tonlib-src/crypto/smartcont/elector-code.fc:355:7,config_set_confirmed & participant_list_extended,Cell of get_data and set_data are inconsistent.,0
./contracts/./EQCuatIi2Xuar9NH0cm9n-q_75axKBrX62llGj-LuW3tBank/dozator.fc:147:26,./contracts/./EQCuatIi2Xuar9NH0cm9n-q_75axKBrX62llGj-LuW3tBank/dozator.fc:70:30,recv_internal & get_jwallet_address,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQCTSH2DwiH4hAWFYECzhbncxH2hqRetH1G4_XKQRQylqY1g/bridge-wallet-v2.fc:138:13,./contracts/./EQCTSH2DwiH4hAWFYECzhbncxH2hqRetH1G4_XKQRQylqY1g/bridge-wallet-v2.fc:107:13,recv_external & get_public_key,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:462:26,./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:180:13,recv_internal & get_winner,Cell of get_data and set_data are inconsistent.,1
./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:351:22,./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:369:7,config_set_confirmed & config_set_confirmed,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQC0CFywOOgHUhGvC_bmqAm3Vvl4IiNU3Xo0ZUDelOaBpa3R/storage-contract.fc:256:29,./contracts/./EQC0CFywOOgHUhGvC_bmqAm3Vvl4IiNU3Xo0ZUDelOaBpa3R/storage-contract.fc:137:17,recv_internal & get_storage_info,Cell of get_data and set_data are inconsistent.,1
./repo/./Skydev0h/ton-freestyle/lib/elector-code.fc:234:22,./repo/./Skydev0h/ton-freestyle/lib/elector-code.fc:252:7,config_set_confirmed & config_set_confirmed,Cell of get_data and set_data are inconsistent.,1
./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-provider.fc:203:24,./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-provider.fc:128:17,recv_internal & get_wallet_params,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQDerEPTIh0O8lBdjWc6aLaJs5HYqlfBN2Ruj1lJQH_6vcaZ/wallet-v4-code.fc:175:22,./contracts/./EQDerEPTIh0O8lBdjWc6aLaJs5HYqlfBN2Ruj1lJQH_6vcaZ/wallet-v4-code.fc:58:26,recv_internal & get_public_key,Cell of get_data and set_data are inconsistent.,1
./repo/./thii/ton/tonlib-src/crypto/smartcont/elector-code.fc:5:22,./repo/./thii/ton/tonlib-src/crypto/smartcont/elector-code.fc:844:5,conduct_elections & load_data,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQDBjzo_iQCZh3bZSxFnK9ue4hLTOKgsCNKfC8LOUM4SlSCX/wallet_v3r2.fc:38:22,./contracts/./EQDBjzo_iQCZh3bZSxFnK9ue4hLTOKgsCNKfC8LOUM4SlSCX/wallet_v3r2.fc:25:5,recv_external & get_public_key,Cell of get_data and set_data are inconsistent.,1
./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:116:22,./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:37:5,check_proof_of_work & recv_external,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:265:26,./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:180:13,recv_internal & recv_external,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQBkrGoihTA9ex0SlxV6iX0Ut1sds7d-exDgMROH4UyuqdO0/wallet_kurilshika.fc:44:24,./contracts/./EQBkrGoihTA9ex0SlxV6iX0Ut1sds7d-exDgMROH4UyuqdO0/wallet_kurilshika.fc:31:5,recv_external & get_public_key,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQCZeUdv1JltBSegEE0jleNjzUf4U1VzQOzZxt6wlQ52dJFi/nft-collection-editable-v2.fc:7:22,./contracts/./EQCZeUdv1JltBSegEE0jleNjzUf4U1VzQOzZxt6wlQ52dJFi/nft-collection-editable-v2.fc:26:5,save_data & load_data,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQDerEPTIh0O8lBdjWc6aLaJs5HYqlfBN2Ruj1lJQH_6vcaZ/wallet-v4-code.fc:188:22,./contracts/./EQDerEPTIh0O8lBdjWc6aLaJs5HYqlfBN2Ruj1lJQH_6vcaZ/wallet-v4-code.fc:85:5,recv_external & get_plugin_list,Cell of get_data and set_data are inconsistent.,1
./repo/./tact-lang/ton-testnet/storage/storage-daemon/smartcont/storage-provider.fc:198:24,./repo/./tact-lang/ton-testnet/storage/storage-daemon/smartcont/storage-provider.fc:151:17,recv_internal & get_public_key,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:265:26,./contracts/./EQDfCSIMV3A0cAFddv4TCpcjCl2c5RPRLzWYQ2CK0K1snRBR/roulette.func:346:13,recv_external & recv_external,Cell of get_data and set_data are inconsistent.,1
./repo/./thii/ton/tonlib-src/crypto/smartcont/elector-code.fc:337:22,./repo/./thii/ton/tonlib-src/crypto/smartcont/elector-code.fc:844:5,conduct_elections & config_set_confirmed,Cell of get_data and set_data are inconsistent.,"1 "
./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:155:22,./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:77:5,rescale_complexity & get_public_key,Cell of get_data and set_data are inconsistent.,1
./repo/./Skydev0h/w5/contracts/wallet_v5.fc:317:22,./repo/./Skydev0h/w5/contracts/wallet_v5.fc:225:5,process_signed_request_from_internal_message & get_extensions,Cell of get_data and set_data are inconsistent.,1
./repo/./EmelyanenkoK/wallet-contract/func/wallet-v4-code.fc:177:22,./repo/./EmelyanenkoK/wallet-contract/func/wallet-v4-code.fc:86:5,recv_external & get_plugin_list,Cell of get_data and set_data are inconsistent.,1
./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:352:22,./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:272:24,process_new_stake & config_set_confirmed,Cell of get_data and set_data are inconsistent.,1
./repo/./mhbdev/hipofinance-contracts/wrappers/elector-test/elector-code.fc:352:22,./repo/./mhbdev/hipofinance-contracts/wrappers/elector-test/elector-code.fc:370:7,config_set_confirmed & config_set_confirmed,Cell of get_data and set_data are inconsistent.,1
./repo/./mhbdev/hipofinance-contracts/wrappers/elector-test/elector-code.fc:6:22,./repo/./mhbdev/hipofinance-contracts/wrappers/elector-test/elector-code.fc:838:26,conduct_elections & load_data,Cell of get_data and set_data are inconsistent.,1
./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:352:22,./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:838:26,conduct_elections & config_set_confirmed,Cell of get_data and set_data are inconsistent.,1
./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:1092:22,./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:369:7,config_set_confirmed & compute_returned_stake,Cell of get_data and set_data are inconsistent.,1
./repo/./dariotarantini/governance-contract/elector-code.fc:62:24,./repo/./dariotarantini/governance-contract/elector-code.fc:1313:7,validator_set_installed & load_data,Cell of get_data and set_data are inconsistent.,1
./repo/./Skydev0h/w5/contracts/wallet_v5.fc:275:24,./repo/./Skydev0h/w5/contracts/wallet_v5.fc:123:9,dispatch_complex_request & recv_internal,Cell of get_data and set_data are inconsistent.,1
./repo/./ton-blockchain/lockup-wallet-contract/vesting/vesting-lockup-wallet.fc:115:24,./repo/./ton-blockchain/lockup-wallet-contract/vesting/vesting-lockup-wallet.fc:96:13,recv_external & get_public_key,Cell of get_data and set_data are inconsistent.,1
./repo/./kosrk/tsc5/contracts/task2.fc:109:28,./repo/./kosrk/tsc5/contracts/task2.fc:59:25,recv_internal & recv_internal,Cell of get_data and set_data are inconsistent.,1
./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:11:22,./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:133:5,recv_external & check_proof_of_work,Cell of get_data and set_data are inconsistent.,1
./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:5:22,./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:946:7,validator_set_installed & load_data,Cell of get_data and set_data are inconsistent.,1
./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:1072:25,./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:837:26,conduct_elections & participant_list_extended,Cell of get_data and set_data are inconsistent.,0
./contracts/./EQBDUShg1UmAzyTVmGijDmeZJ_sTc8EJZNt1AO3N9pCrxPAN/highload-wallet-v3.func:193:34,./contracts/./EQBDUShg1UmAzyTVmGijDmeZJ_sTc8EJZNt1AO3N9pCrxPAN/highload-wallet-v3.func:124:9,recv_external & get_last_clean_time,Cell of get_data and set_data are inconsistent.,1
./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:5:22,./contracts/./Ef8zMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzMzM0vF/elector-code.fc:1014:24,announce_new_elections & load_data,Cell of get_data and set_data are inconsistent.,1
./repo/./shuva10v/func-contest3-solutions/2.fc:79:32,./repo/./shuva10v/func-contest3-solutions/2.fc:81:37,recv_internal & recv_internal,Cell of get_data and set_data are inconsistent.,1
./repo/./alefmanvladimir/BigFiles/ton-drive-contracts/contracts/storage_provider.fc:232:22,./repo/./alefmanvladimir/BigFiles/ton-drive-contracts/contracts/storage_provider.fc:178:5,recv_internal & get_wallet_params,Cell of get_data and set_data are inconsistent.,1
./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-contract.fc:223:24,./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-contract.fc:101:17,recv_internal & get_storage_contract_data,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQD7z1HUNbl5jeL1c0YuT6CEApgtv0x8hYai22geUSlaSkR1/highload_v2_r2.fc:151:24,./contracts/./EQD7z1HUNbl5jeL1c0YuT6CEApgtv0x8hYai22geUSlaSkR1/highload_v2_r2.fc:76:5,recv_internal & get_public_key,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQBK_mRzJ4QXWshxH8uGSW_MIpZjVxU1iKOSMP-MyDV5l7na/nft.fc:71:26,./contracts/./EQBK_mRzJ4QXWshxH8uGSW_MIpZjVxU1iKOSMP-MyDV5l7na/nft.fc:29:9,store_data & recv_internal,Cell of get_data and set_data are inconsistent.,1
./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:148:22,./repo/./tonwhales/ton-contracts/contracts/pow-giver.fc:77:5,rescale_complexity & get_pow_params,Cell of get_data and set_data are inconsistent.,1
./repo/./tact-lang/ton-testnet/storage/storage-daemon/smartcont/storage-provider.fc:205:24,./repo/./tact-lang/ton-testnet/storage/storage-daemon/smartcont/storage-provider.fc:151:17,recv_internal & get_wallet_params,Cell of get_data and set_data are inconsistent.,1
./contracts/./EQCkWxfyhAkim3g2DjKQQg8T5P4g-Q1-K_jErGcDJZ4i-vqR/pool_storage.func:154:26,./contracts/./EQCkWxfyhAkim3g2DjKQQg8T5P4g-Q1-K_jErGcDJZ4i-vqR/pool_storage.func:204:9,save_data_optimised & load_data,Cell of get_data and set_data are inconsistent.,0
./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:1073:25,./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:838:26,conduct_elections & participant_list_extended,Cell of get_data and set_data are inconsistent.,0
./repo/./Skydev0h/w5/contracts/wallet_v5.fc:310:22,./repo/./Skydev0h/w5/contracts/wallet_v5.fc:93:15,dispatch_complex_request & get_public_key,Cell of get_data and set_data are inconsistent.,1
./repo/./kosrk/tsc5/contracts/task2.fc:109:28,./repo/./kosrk/tsc5/contracts/task2.fc:19:25,recv_internal & recv_internal,Cell of get_data and set_data are inconsistent.,1
./repo/./dariotarantini/governance-contract/elector-code.fc:62:24,./repo/./dariotarantini/governance-contract/elector-code.fc:1222:5,conduct_elections & load_data,Cell of get_data and set_data are inconsistent.,1
