./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-provider.fc:52:32,deploy_storage_contract,Local variable 'wallet_data' is not used,1,
./repo/./EmelyanenkoK/StorageProvider/storage_contract.func:250:31,get_torrent_hash,Local variable 'merkle_hash' is not used,1,
./repo/./disintar/sale-dapp/func/get_methods.func:73:32,get_buyer,Local variable 'nft_address' is not used,1,
./repo/./CryptoSnowPrince/ton-buyToken/contracts/stash/counter.fc:147:17,recv_internal,Local variable 'fwd_fee' is not used,1,
./repo/./Trinketer22/governance_tests/config_tests/func/config-code.fc:144:34,get_validator_descr,Local variable 'vset' is not used,1,
./repo/./xssnick/telemint/func/nft-item.fc:347:76,royalty_params,Local variable 'auction' is not used,1,
./contracts/./EQBwuqe9lywEe4_BHBU7u8b3dOqRvtc7jSVh3K0-0gNRqKlv/./jetton-root.fc:25:18,recv_internal,Local variable 'query_id' is not used,1,
./contracts/./EQDkAbAZNb4uk-6pzTPDO2s0tXZweN-2R08T2Wy6Z3qzH_Zp/subresolver.fc:93:23,dnsresolve,Local variable 'subdomain_sfx' is not used,1,
./repo/./HipoFinance/contract/wrappers/elector-test/../../contracts/imports/utils.fc:606:64,recover_stake_fee,Local variable 'mc_cell_price' is not used,1,
./repo/./kosrk/tsc4/contracts/3.fc:103:12,find_and_replace,Local variable 'vlen' is not used,1,
./repo/./raiym/astonished/smartcontract/lottery-code.fc:39:40,remove_old_orders,Local variable 'order' is not used,1,
./repo/./ndatg/tonrc20/func/tonrc20.func:281:92,total_supply,Local variable 'name' is not used,1,
./contracts/./EQD-J6UqYQezuUm6SlPDnHwTxXqo4uHys_fle_zKvM5nYJkA/jetton_minter.fc:199:84,get_wallet_address,Local variable 'content' is not used,1,
./contracts/./EQCkWxfyhAkim3g2DjKQQg8T5P4g-Q1-K_jErGcDJZ4i-vqR/pool.func:311:33,recv_internal,Local variable 'static_data' is not used,1,
./contracts/./Ef-9fgAkZ0hHRQgpZtDqPbUXOqMq3D1GmXbSfLupuG9eHiUe/imports/utils.fc:304:7,max_recommended_punishment_for_validator_misbehaviour,Local variable 'long_interval' is not used,1,
./repo/./EmelyanenkoK/toncoin-oraclized-bridge/old/run-up-multisig-code.fc:186:24,recv_external,Local variable 'old_last_cleaned' is not used,1,
./repo/./ton-blockchain/governance-contract/config-code.fc:521:20,register_voting_proposal,Local variable 'max_losses' is not used,1,
./contracts/./EQA9qC8sh8AFppOoqC9j-GLknlCqK1Qv6-IX6ZYwjGHp8JBN/v3_ton24_lotteton.func:225:91,get_history_amnt_round,Local variable 'win_combo' is not used,1,
./contracts/./Ef8iu8EiNOP2MczVvHseFi-CrGO1C4v6MkSSOgVZcESNGfT7/pool.fc:680:412,has_withdraw_requests,Local variable 'max_nominators_count' is not used,1,
./contracts/./EQB5rJiq6kQjtiUTzLZRkgXrT_UxuDAeNdqxQDDfdurjzYpC/multi_sig.fc:189:24,recv_external,Local variable 'old_last_cleaned' is not used,1,
./repo/./EmelyanenkoK/nomination-contract/controller/wallet.fc:11:24,parse_check_msg,Local variable 's_addr' is not used,1,
./repo/./ton-link/ton-link-contract-v3/toncli/func/lib/get.func:2:185,get_job_by_jobid,Local variable 'active_jobId' is not used,1,
./repo/./ton-link/ton-link-contract-v3/toncli/func/lib/get.func:31:185,get_tlink_wallet,Local variable 'active_jobId' is not used,1,
./contracts/./EQC5O9RnkY80GohbmKgE2WKUc7e9T8GyMGSObZKGc_O8xkrS/code.func:206:43,recv_internal,Local variable 'u_v' is not used,1,
./repo/./dariotarantini/governance-contract/elector-code.fc:1361:81,announce_new_elections,Local variable 'stake_held' is not used,1,
./repo/./ton-community/wton-contract/func/jetton-wallet.func:218:92,burn_tokens,Local variable 'jetton_master_address' is not used,1,
./repo/./vtamara/toncli/src/toncli/projects/jetton_minter/func/jetton-wallet.func:205:16,on_bounce,Local variable 'query_id' is not used,1,
./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:140:34,get_validator_descr,Local variable 'vset' is not used,1,
./repo/./ton-blockchain/lockup-wallet-contract/vesting/vesting-lockup-wallet.fc:123:39,get_locked_amount,Local variable 'public_key' is not used,1,
./repo/./xssnick/telemint/func/nft-item.fc:322:47,get_telemint_auction_state,Local variable 'auction_config' is not used,1,
./repo/./ton-link/ton-link-contract-v3/typescript/source/NativeOracle/lib/job.func:361:145,job::check_to_complete_job,Local variable 'last_job_id' is not used,1,
./repo/./thii/ton/tonlib-src/crypto/smartcont/elector-code.fc:911:82,validator_set_installed,Local variable 'total_stake' is not used,1,
./contracts/./Ef8iu8EiNOP2MczVvHseFi-CrGO1C4v6MkSSOgVZcESNGfT7/pool.fc:715:412,list_votes,Local variable 'stake_at' is not used,1,
./repo/./ndatg/tonrc20/func/tonrc20.func:118:92,_spend_allowance,Local variable 'symbol' is not used,1,
./repo/./mhbdev/hipofinance-contracts/wrappers/elector-test/elector-code.fc:478:117,register_complaint,Local variable 'reward_addr' is not used,1,
./repo/./HipoFinance/contract/wrappers/elector-test/../../contracts/imports/utils.fc:302:7,max_recommended_punishment_for_validator_misbehaviour,Local variable 'prefix' is not used,1,
./contracts/./EQA2kCVNwVsil2EM2mB0SkXytxCqQjS4mttjDpnXmwG9T6bO/jetton_minter_discoverable.fc:160:84,get_wallet_address,Local variable 'admin_address' is not used,1,
./repo/./HipoFinance/contract/wrappers/elector-test/elector-code.fc:843:69,conduct_elections,Local variable 'elect_begin_before' is not used,1,
./repo/./ton-link/ton-link-contract-v3/typescript/source/NativeOracle/lib/get.func:54:145,get_link_by_jobID,Local variable 'provider_list_for_choising' is not used,1,
./repo/./tonwhales/ton-contracts/contracts/nominator-pool-get.fc:2:115,nominators_list,Local variable 'working_amount' is not used,1,
./contracts/./testnet/EQAj_CkiKQlEvB44Ifp0t6UVLbNHSURpxXkwamoNNTRaBSJu/jetton_minter.fc:154:84,get_wallet_address,Local variable 'total_supply' is not used,1,
./repo/./tact-lang/ton-testnet/crypto/func/auto-tests/legacy_tests/storage/storage-contract.fc:252:35,get_torrent_hash,Local variable 'last_proof_time' is not used,1,
./contracts/./Ef8Ncr8J__tHwcoeqQSniNh_uWVsalBBmkki074vOyGLVJMO/./vesting/vesting-lockup-wallet.fc:70:30,recv_external,Local variable 'sender_address' is not used,1,
